2025-09-07 22:16:18,695 | INFO | CART | ADD | 307 | /add/10 | 
2025-09-07 23:18:44,655 | INFO | PAYMENT | SUCCESS | 602 | /checkout | 
2025-09-07 23:18:47,031 | INFO | CART | ADD | 930 | /add/3 | 
2025-09-07 23:18:48,213 | INFO | PAYMENT | SUCCESS | 850 | /checkout | 
2025-09-07 23:18:49,398 | INFO | PAYMENT | SUCCESS | 970 | /checkout | 
2025-09-07 23:18:52,082 | INFO | CART | ADD | 677 | /add/7 | 
2025-09-07 23:18:54,608 | INFO | PAYMENT | SUCCESS | 866 | /checkout | 
2025-09-07 23:18:56,916 | INFO | PAYMENT | SUCCESS | 392 | /checkout | 
2025-09-07 23:18:59,436 | INFO | PAYMENT | SUCCESS | 875 | /checkout | 
2025-09-07 23:19:01,458 | INFO | PAYMENT | SUCCESS | 556 | /checkout | 
2025-09-07 23:19:02,327 | INFO | CART | ADD | 572 | /add/11 | 
2025-09-07 23:19:04,032 | INFO | PAYMENT | SUCCESS | 605 | /checkout | 
2025-09-07 23:19:07,002 | INFO | PAYMENT | FAILED | 759 | /checkout | Transaction declined
2025-09-07 23:19:07,768 | INFO | PAYMENT | SUCCESS | 722 | /checkout | 
2025-09-07 23:19:09,649 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:19:11,734 | INFO | PAYMENT | FAILED | 423 | /checkout | Transaction declined
2025-09-07 23:19:13,530 | INFO | PAYMENT | SUCCESS | 226 | /checkout | 
2025-09-07 23:19:16,424 | INFO | PAYMENT | FAILED | 743 | /checkout | Transaction declined
2025-09-07 23:19:18,278 | INFO | PAYMENT | SUCCESS | 602 | /checkout | 
2025-09-07 23:19:19,775 | INFO | PAYMENT | SUCCESS | 759 | /checkout | 
2025-09-07 23:19:22,660 | INFO | CART | ADD | 527 | /add/1 | 
2025-09-07 23:19:24,899 | INFO | CART | ADD | 348 | /add/11 | 
2025-09-07 23:19:27,623 | INFO | PAYMENT | SUCCESS | 701 | /checkout | 
2025-09-07 23:19:28,229 | INFO | PAYMENT | SUCCESS | 770 | /checkout | 
2025-09-07 23:19:29,481 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:19:30,838 | INFO | PAYMENT | FAILED | 185 | /checkout | Transaction declined
2025-09-07 23:19:32,852 | INFO | CART | ADD | 741 | /add/2 | 
2025-09-07 23:19:34,240 | INFO | PAYMENT | FAILED | 570 | /checkout | Transaction declined
2025-09-07 23:19:35,448 | INFO | PAYMENT | FAILED | 713 | /checkout | Transaction declined
2025-09-07 23:19:37,624 | INFO | PAYMENT | FAILED | 639 | /checkout | Transaction declined
2025-09-07 23:19:39,029 | INFO | PAYMENT | SUCCESS | 531 | /checkout | 
2025-09-07 23:19:39,675 | INFO | PAYMENT | SUCCESS | 838 | /checkout | 
2025-09-07 23:19:41,168 | INFO | PAYMENT | SUCCESS | 451 | /checkout | 
2025-09-07 23:19:41,791 | INFO | CART | ADD | 457 | /add/3 | 
2025-09-07 23:19:42,405 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:19:45,035 | INFO | PAYMENT | SUCCESS | 930 | /checkout | 
2025-09-07 23:19:46,190 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:19:48,630 | INFO | PAYMENT | FAILED | 729 | /checkout | Transaction declined
2025-09-07 23:19:50,976 | INFO | PAYMENT | SUCCESS | 582 | /checkout | 
2025-09-07 23:19:52,067 | INFO | CART | ADD | 885 | /add/1 | 
2025-09-07 23:19:53,880 | INFO | PAYMENT | FAILED | 633 | /checkout | Transaction declined
2025-09-07 23:19:55,285 | INFO | CART | ADD | 329 | /add/7 | 
2025-09-07 23:19:56,015 | INFO | PAYMENT | FAILED | 778 | /checkout | Transaction declined
2025-09-07 23:19:57,024 | INFO | PAYMENT | SUCCESS | 440 | /checkout | 
2025-09-07 23:19:59,300 | INFO | PAYMENT | FAILED | 662 | /checkout | Transaction declined
2025-09-07 23:20:02,228 | INFO | PAYMENT | SUCCESS | 939 | /checkout | 
2025-09-07 23:20:03,195 | INFO | PAYMENT | SUCCESS | 249 | /checkout | 
2025-09-07 23:20:04,745 | INFO | PAYMENT | SUCCESS | 492 | /checkout | 
2025-09-07 23:20:06,125 | INFO | PAYMENT | SUCCESS | 72 | /checkout | 
2025-09-07 23:20:06,710 | INFO | CART | ADD | 506 | /add/5 | 
2025-09-07 23:20:07,265 | INFO | PAYMENT | SUCCESS | 86 | /checkout | 
2025-09-07 23:20:09,046 | INFO | PAYMENT | SUCCESS | 508 | /checkout | 
2025-09-07 23:20:10,819 | INFO | PAYMENT | SUCCESS | 661 | /checkout | 
2025-09-07 23:20:11,897 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:20:13,636 | INFO | PAYMENT | SUCCESS | 258 | /checkout | 
2025-09-07 23:20:16,390 | INFO | PAYMENT | FAILED | 844 | /checkout | Transaction declined
2025-09-07 23:20:17,945 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:20:20,944 | INFO | CART | ADD | 744 | /add/7 | 
2025-09-07 23:20:22,694 | INFO | PAYMENT | SUCCESS | 539 | /checkout | 
2025-09-07 23:20:24,649 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:20:25,416 | INFO | CART | ADD | 666 | /add/9 | 
2025-09-07 23:20:26,821 | INFO | CART | ADD | 395 | /add/2 | 
2025-09-07 23:20:28,790 | INFO | PAYMENT | SUCCESS | 369 | /checkout | 
2025-09-07 23:20:29,512 | INFO | PAYMENT | SUCCESS | 248 | /checkout | 
2025-09-07 23:20:30,522 | INFO | PAYMENT | SUCCESS | 366 | /checkout | 
2025-09-07 23:20:31,478 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:20:33,155 | INFO | PAYMENT | SUCCESS | 700 | /checkout | 
2025-09-07 23:20:34,983 | INFO | PAYMENT | SUCCESS | 345 | /checkout | 
2025-09-07 23:20:37,138 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:20:38,652 | INFO | PAYMENT | FAILED | 410 | /checkout | Transaction declined
2025-09-07 23:20:40,888 | INFO | PAYMENT | SUCCESS | 468 | /checkout | 
2025-09-07 23:20:42,955 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:20:44,525 | INFO | CART | ADD | 205 | /add/7 | 
2025-09-07 23:20:46,934 | INFO | PAYMENT | SUCCESS | 977 | /checkout | 
2025-09-07 23:20:48,539 | INFO | PAYMENT | SUCCESS | 334 | /checkout | 
2025-09-07 23:20:49,669 | INFO | PAYMENT | FAILED | 925 | /checkout | Transaction declined
2025-09-07 23:20:50,199 | INFO | PAYMENT | SUCCESS | 294 | /checkout | 
2025-09-07 23:20:51,989 | INFO | PAYMENT | SUCCESS | 59 | /checkout | 
2025-09-07 23:20:52,708 | INFO | PAYMENT | FAILED | 565 | /checkout | Transaction declined
2025-09-07 23:20:53,872 | INFO | PAYMENT | SUCCESS | 940 | /checkout | 
2025-09-07 23:20:54,814 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:20:56,382 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:20:57,873 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 23:21:00,036 | INFO | PAYMENT | SUCCESS | 883 | /checkout | 
2025-09-07 23:21:02,425 | INFO | CART | ADD | 813 | /add/10 | 
2025-09-07 23:21:04,766 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:21:05,393 | INFO | PAYMENT | SUCCESS | 817 | /checkout | 
2025-09-07 23:21:06,394 | INFO | PAYMENT | SUCCESS | 569 | /checkout | 
2025-09-07 23:21:07,153 | INFO | PAYMENT | FAILED | 543 | /checkout | Transaction declined
2025-09-07 23:21:09,703 | INFO | PAYMENT | SUCCESS | 940 | /checkout | 
2025-09-07 23:21:10,796 | INFO | PAYMENT | FAILED | 133 | /checkout | Transaction declined
2025-09-07 23:21:13,754 | INFO | CART | ADD | 620 | /add/8 | 
2025-09-07 23:21:16,334 | INFO | PAYMENT | SUCCESS | 338 | /checkout | 
2025-09-07 23:21:18,184 | INFO | PAYMENT | SUCCESS | 563 | /checkout | 
2025-09-07 23:21:18,896 | INFO | PAYMENT | SUCCESS | 76 | /checkout | 
2025-09-07 23:21:20,725 | INFO | PAYMENT | SUCCESS | 81 | /checkout | 
2025-09-07 23:21:22,501 | INFO | PAYMENT | FAILED | 271 | /checkout | Transaction declined
2025-09-07 23:21:24,530 | INFO | PAYMENT | FAILED | 671 | /checkout | Transaction declined
2025-09-07 23:21:26,650 | INFO | PAYMENT | SUCCESS | 215 | /checkout | 
2025-09-07 23:21:27,353 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 23:21:28,688 | INFO | PAYMENT | SUCCESS | 983 | /checkout | 
2025-09-07 23:21:31,619 | INFO | PAYMENT | SUCCESS | 719 | /checkout | 
2025-09-07 23:21:33,607 | INFO | PAYMENT | SUCCESS | 500 | /checkout | 
2025-09-07 23:21:35,139 | INFO | CART | ADD | 834 | /add/7 | 
2025-09-07 23:21:36,819 | INFO | CART | ADD | 415 | /add/10 | 
2025-09-07 23:21:38,367 | INFO | CART | ADD | 279 | /add/9 | 
2025-09-07 23:21:40,932 | INFO | CART | ADD | 219 | /add/5 | 
2025-09-07 23:21:43,593 | INFO | CART | ADD | 622 | /add/3 | 
2025-09-07 23:21:46,206 | INFO | PAYMENT | SUCCESS | 768 | /checkout | 
2025-09-07 23:21:48,146 | INFO | PAYMENT | SUCCESS | 144 | /checkout | 
2025-09-07 23:21:49,906 | INFO | CART | ADD | 702 | /add/8 | 
2025-09-07 23:21:51,714 | INFO | PAYMENT | SUCCESS | 540 | /checkout | 
2025-09-07 23:21:54,483 | INFO | CART | ADD | 709 | /add/8 | 
2025-09-07 23:21:56,118 | INFO | PAYMENT | FAILED | 537 | /checkout | Transaction declined
2025-09-07 23:21:57,814 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:21:59,776 | INFO | CART | ADD | 998 | /add/6 | 
2025-09-07 23:22:02,546 | INFO | CART | ADD | 480 | /add/9 | 
2025-09-07 23:22:03,241 | INFO | PAYMENT | SUCCESS | 520 | /checkout | 
2025-09-07 23:22:03,948 | INFO | PAYMENT | SUCCESS | 829 | /checkout | 
2025-09-07 23:22:05,048 | INFO | PAYMENT | FAILED | 161 | /checkout | Transaction declined
2025-09-07 23:22:07,676 | INFO | PAYMENT | SUCCESS | 216 | /checkout | 
2025-09-07 23:22:08,593 | INFO | PAYMENT | SUCCESS | 986 | /checkout | 
2025-09-07 23:22:09,308 | INFO | PAYMENT | FAILED | 902 | /checkout | Transaction declined
2025-09-07 23:22:11,328 | INFO | PAYMENT | SUCCESS | 508 | /checkout | 
2025-09-07 23:22:13,464 | INFO | PAYMENT | SUCCESS | 409 | /checkout | 
2025-09-07 23:22:14,510 | INFO | CART | ADD | 541 | /add/3 | 
2025-09-07 23:22:15,830 | INFO | PAYMENT | SUCCESS | 904 | /checkout | 
2025-09-07 23:22:17,762 | INFO | PAYMENT | SUCCESS | 910 | /checkout | 
2025-09-07 23:22:19,679 | INFO | PAYMENT | SUCCESS | 410 | /checkout | 
2025-09-07 23:22:22,323 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 23:22:23,689 | INFO | PAYMENT | SUCCESS | 495 | /checkout | 
2025-09-07 23:22:24,493 | INFO | PAYMENT | SUCCESS | 916 | /checkout | 
2025-09-07 23:22:26,293 | INFO | CART | ADD | 724 | /add/8 | 
2025-09-07 23:22:28,060 | INFO | PAYMENT | SUCCESS | 816 | /checkout | 
2025-09-07 23:22:30,978 | INFO | CART | ADD | 377 | /add/3 | 
2025-09-07 23:22:32,363 | INFO | PAYMENT | SUCCESS | 586 | /checkout | 
2025-09-07 23:22:34,654 | INFO | PAYMENT | FAILED | 244 | /checkout | Transaction declined
2025-09-07 23:22:35,745 | INFO | PAYMENT | SUCCESS | 839 | /checkout | 
2025-09-07 23:22:36,850 | INFO | CART | ADD | 718 | /add/7 | 
2025-09-07 23:22:38,999 | INFO | PAYMENT | SUCCESS | 324 | /checkout | 
2025-09-07 23:22:41,030 | INFO | CART | ADD | 904 | /add/3 | 
2025-09-07 23:22:43,819 | INFO | PAYMENT | FAILED | 149 | /checkout | Transaction declined
2025-09-07 23:22:45,119 | INFO | PAYMENT | FAILED | 540 | /checkout | Transaction declined
2025-09-07 23:22:48,060 | INFO | PAYMENT | SUCCESS | 221 | /checkout | 
2025-09-07 23:22:51,033 | INFO | PAYMENT | SUCCESS | 331 | /checkout | 
2025-09-07 23:22:53,965 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:22:55,332 | INFO | PAYMENT | SUCCESS | 829 | /checkout | 
2025-09-07 23:22:57,045 | INFO | CART | ADD | 938 | /add/3 | 
2025-09-07 23:22:57,785 | INFO | CART | ADD | 984 | /add/8 | 
2025-09-07 23:23:00,670 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:23:02,088 | INFO | PAYMENT | FAILED | 669 | /checkout | Transaction declined
2025-09-07 23:23:03,226 | INFO | CART | ADD | 369 | /add/2 | 
2025-09-07 23:23:04,820 | INFO | PAYMENT | FAILED | 238 | /checkout | Transaction declined
2025-09-07 23:23:07,328 | INFO | CART | ADD | 892 | /add/9 | 
2025-09-07 23:23:08,119 | INFO | PAYMENT | SUCCESS | 341 | /checkout | 
2025-09-07 23:23:09,059 | INFO | CART | ADD | 618 | /add/5 | 
2025-09-07 23:23:11,382 | INFO | PAYMENT | SUCCESS | 574 | /checkout | 
2025-09-07 23:23:13,749 | INFO | PAYMENT | SUCCESS | 804 | /checkout | 
2025-09-07 23:23:16,258 | INFO | PAYMENT | SUCCESS | 655 | /checkout | 
2025-09-07 23:23:17,270 | INFO | CART | ADD | 752 | /add/1 | 
2025-09-07 23:23:17,818 | INFO | PAYMENT | SUCCESS | 828 | /checkout | 
2025-09-07 23:23:19,142 | INFO | PAYMENT | FAILED | 252 | /checkout | Transaction declined
2025-09-07 23:23:19,926 | INFO | PAYMENT | FAILED | 808 | /checkout | Transaction declined
2025-09-07 23:23:22,044 | INFO | CART | ADD | 767 | /add/2 | 
2025-09-07 23:23:24,238 | INFO | CART | ADD | 286 | /add/6 | 
2025-09-07 23:23:25,663 | INFO | PAYMENT | FAILED | 493 | /checkout | Transaction declined
2025-09-07 23:23:27,343 | INFO | CART | ADD | 923 | /add/5 | 
2025-09-07 23:23:27,930 | INFO | PAYMENT | SUCCESS | 171 | /checkout | 
2025-09-07 23:23:30,129 | INFO | PAYMENT | SUCCESS | 426 | /checkout | 
2025-09-07 23:23:31,298 | INFO | PAYMENT | FAILED | 869 | /checkout | Transaction declined
2025-09-07 23:23:32,273 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:23:35,076 | INFO | PAYMENT | SUCCESS | 348 | /checkout | 
2025-09-07 23:23:35,673 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:23:37,792 | INFO | PAYMENT | SUCCESS | 591 | /checkout | 
2025-09-07 23:23:39,890 | INFO | PAYMENT | SUCCESS | 397 | /checkout | 
2025-09-07 23:23:41,645 | INFO | PAYMENT | SUCCESS | 483 | /checkout | 
2025-09-07 23:23:43,188 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:23:44,411 | INFO | CART | ADD | 996 | /add/6 | 
2025-09-07 23:23:47,036 | INFO | PAYMENT | FAILED | 86 | /checkout | Transaction declined
2025-09-07 23:23:49,381 | INFO | PAYMENT | SUCCESS | 969 | /checkout | 
2025-09-07 23:23:51,281 | INFO | PAYMENT | FAILED | 445 | /checkout | Transaction declined
2025-09-07 23:23:54,069 | INFO | PAYMENT | SUCCESS | 698 | /checkout | 
2025-09-07 23:23:55,663 | INFO | PAYMENT | SUCCESS | 157 | /checkout | 
2025-09-07 23:23:58,327 | INFO | PAYMENT | FAILED | 525 | /checkout | Transaction declined
2025-09-07 23:23:59,196 | INFO | PAYMENT | FAILED | 635 | /checkout | Transaction declined
2025-09-07 23:24:01,527 | INFO | PAYMENT | SUCCESS | 956 | /checkout | 
2025-09-07 23:24:03,981 | INFO | PAYMENT | FAILED | 938 | /checkout | Transaction declined
2025-09-07 23:24:06,395 | INFO | PAYMENT | FAILED | 144 | /checkout | Transaction declined
2025-09-07 23:24:07,227 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:24:09,883 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:24:11,483 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:24:14,180 | INFO | PAYMENT | FAILED | 208 | /checkout | Transaction declined
2025-09-07 23:24:16,707 | INFO | PAYMENT | FAILED | 690 | /checkout | Transaction declined
2025-09-07 23:24:18,052 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:24:20,590 | INFO | CART | ADD | 760 | /add/1 | 
2025-09-07 23:24:22,826 | INFO | PAYMENT | FAILED | 218 | /checkout | Transaction declined
2025-09-07 23:24:24,671 | INFO | PAYMENT | SUCCESS | 891 | /checkout | 
2025-09-07 23:24:26,217 | INFO | PAYMENT | FAILED | 584 | /checkout | Transaction declined
2025-09-07 23:24:28,590 | INFO | PAYMENT | SUCCESS | 143 | /checkout | 
2025-09-07 23:24:31,223 | INFO | PAYMENT | FAILED | 463 | /checkout | Transaction declined
2025-09-07 23:24:32,328 | INFO | CART | ADD | 930 | /add/11 | 
2025-09-07 23:24:33,402 | INFO | PAYMENT | SUCCESS | 277 | /checkout | 
2025-09-07 23:24:36,302 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:24:37,199 | INFO | PAYMENT | SUCCESS | 435 | /checkout | 
2025-09-07 23:24:39,552 | INFO | PAYMENT | SUCCESS | 379 | /checkout | 
2025-09-07 23:24:40,818 | INFO | PAYMENT | FAILED | 499 | /checkout | Transaction declined
2025-09-07 23:24:41,946 | INFO | PAYMENT | SUCCESS | 370 | /checkout | 
2025-09-07 23:24:43,548 | INFO | PAYMENT | SUCCESS | 721 | /checkout | 
2025-09-07 23:24:45,025 | INFO | PAYMENT | SUCCESS | 493 | /checkout | 
2025-09-07 23:24:46,094 | INFO | PAYMENT | SUCCESS | 493 | /checkout | 
2025-09-07 23:24:48,731 | INFO | CART | ADD | 416 | /add/10 | 
2025-09-07 23:24:51,406 | INFO | PAYMENT | SUCCESS | 887 | /checkout | 
2025-09-07 23:24:53,914 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:24:56,404 | INFO | PAYMENT | SUCCESS | 88 | /checkout | 
2025-09-07 23:24:58,600 | INFO | PAYMENT | SUCCESS | 237 | /checkout | 
2025-09-07 23:24:59,162 | INFO | PAYMENT | FAILED | 860 | /checkout | Transaction declined
2025-09-07 23:25:01,182 | INFO | CART | ADD | 958 | /add/1 | 
2025-09-07 23:25:03,361 | INFO | PAYMENT | FAILED | 814 | /checkout | Transaction declined
2025-09-07 23:25:05,164 | INFO | PAYMENT | FAILED | 387 | /checkout | Transaction declined
2025-09-07 23:25:07,267 | INFO | CART | ADD | 413 | /add/1 | 
2025-09-07 23:25:08,924 | INFO | PAYMENT | SUCCESS | 409 | /checkout | 
2025-09-07 23:25:09,959 | INFO | PAYMENT | FAILED | 529 | /checkout | Transaction declined
2025-09-07 23:25:10,487 | INFO | PAYMENT | SUCCESS | 816 | /checkout | 
2025-09-07 23:25:12,437 | INFO | PAYMENT | FAILED | 861 | /checkout | Transaction declined
2025-09-07 23:25:15,076 | INFO | PAYMENT | SUCCESS | 267 | /checkout | 
2025-09-07 23:25:16,558 | INFO | PAYMENT | SUCCESS | 768 | /checkout | 
2025-09-07 23:25:19,379 | INFO | CART | ADD | 714 | /add/4 | 
2025-09-07 23:25:20,151 | INFO | PAYMENT | SUCCESS | 573 | /checkout | 
2025-09-07 23:25:22,527 | INFO | PAYMENT | SUCCESS | 145 | /checkout | 
2025-09-07 23:25:23,115 | INFO | CART | ADD | 453 | /add/7 | 
2025-09-07 23:25:24,741 | INFO | PAYMENT | SUCCESS | 184 | /checkout | 
2025-09-07 23:25:27,009 | INFO | PAYMENT | SUCCESS | 483 | /checkout | 
2025-09-07 23:25:27,811 | INFO | CART | ADD | 717 | /add/11 | 
2025-09-07 23:25:29,354 | INFO | PAYMENT | SUCCESS | 569 | /checkout | 
2025-09-07 23:25:31,654 | INFO | PAYMENT | SUCCESS | 119 | /checkout | 
2025-09-07 23:25:34,580 | INFO | PAYMENT | SUCCESS | 481 | /checkout | 
2025-09-07 23:25:35,163 | INFO | PAYMENT | SUCCESS | 130 | /checkout | 
2025-09-07 23:25:37,927 | INFO | PAYMENT | SUCCESS | 982 | /checkout | 
2025-09-07 23:25:38,977 | INFO | PAYMENT | SUCCESS | 770 | /checkout | 
2025-09-07 23:25:39,588 | INFO | CART | ADD | 469 | /add/7 | 
2025-09-07 23:25:40,958 | INFO | CART | ADD | 427 | /add/10 | 
2025-09-07 23:25:43,886 | INFO | PAYMENT | SUCCESS | 698 | /checkout | 
2025-09-07 23:25:45,610 | INFO | CART | ADD | 753 | /add/1 | 
2025-09-07 23:25:46,725 | INFO | PAYMENT | SUCCESS | 643 | /checkout | 
2025-09-07 23:25:48,089 | INFO | CART | ADD | 594 | /add/8 | 
2025-09-07 23:25:50,640 | INFO | CART | ADD | 230 | /add/4 | 
2025-09-07 23:25:53,165 | INFO | PAYMENT | FAILED | 854 | /checkout | Transaction declined
2025-09-07 23:25:54,417 | INFO | PAYMENT | SUCCESS | 549 | /checkout | 
2025-09-07 23:25:55,839 | INFO | PAYMENT | SUCCESS | 990 | /checkout | 
2025-09-07 23:25:57,521 | INFO | PAYMENT | SUCCESS | 932 | /checkout | 
2025-09-07 23:25:59,051 | INFO | PAYMENT | SUCCESS | 936 | /checkout | 
2025-09-07 23:25:59,775 | INFO | CART | ADD | 961 | /add/2 | 
2025-09-07 23:26:00,904 | INFO | PAYMENT | SUCCESS | 142 | /checkout | 
2025-09-07 23:26:02,505 | INFO | PAYMENT | FAILED | 69 | /checkout | Transaction declined
2025-09-07 23:26:04,870 | INFO | PAYMENT | SUCCESS | 99 | /checkout | 
2025-09-07 23:26:07,858 | INFO | PAYMENT | FAILED | 896 | /checkout | Transaction declined
2025-09-07 23:26:10,765 | INFO | PAYMENT | SUCCESS | 792 | /checkout | 
2025-09-07 23:26:13,135 | INFO | CART | ADD | 816 | /add/5 | 
2025-09-07 23:26:14,129 | INFO | PAYMENT | SUCCESS | 1000 | /checkout | 
2025-09-07 23:26:16,196 | INFO | PAYMENT | SUCCESS | 840 | /checkout | 
2025-09-07 23:26:18,638 | INFO | PAYMENT | FAILED | 609 | /checkout | Transaction declined
2025-09-07 23:26:21,037 | INFO | PAYMENT | SUCCESS | 151 | /checkout | 
2025-09-07 23:26:22,920 | INFO | PAYMENT | SUCCESS | 144 | /checkout | 
2025-09-07 23:26:23,569 | INFO | PAYMENT | SUCCESS | 550 | /checkout | 
2025-09-07 23:26:25,269 | INFO | PAYMENT | SUCCESS | 962 | /checkout | 
2025-09-07 23:26:27,947 | INFO | CART | ADD | 904 | /add/6 | 
2025-09-07 23:26:29,859 | INFO | PAYMENT | SUCCESS | 817 | /checkout | 
2025-09-07 23:26:31,586 | INFO | PAYMENT | SUCCESS | 683 | /checkout | 
2025-09-07 23:26:32,783 | INFO | PAYMENT | SUCCESS | 346 | /checkout | 
2025-09-07 23:26:34,360 | INFO | PAYMENT | SUCCESS | 891 | /checkout | 
2025-09-07 23:26:35,794 | INFO | PAYMENT | SUCCESS | 555 | /checkout | 
2025-09-07 23:26:36,379 | INFO | CART | ADD | 434 | /add/2 | 
2025-09-07 23:26:37,811 | INFO | PAYMENT | SUCCESS | 605 | /checkout | 
2025-09-07 23:26:38,356 | INFO | CART | ADD | 845 | /add/2 | 
2025-09-07 23:26:40,701 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:26:43,195 | INFO | PAYMENT | SUCCESS | 313 | /checkout | 
2025-09-07 23:26:43,949 | INFO | PAYMENT | SUCCESS | 472 | /checkout | 
2025-09-07 23:26:45,422 | INFO | PAYMENT | SUCCESS | 534 | /checkout | 
